url,journal,year,title,abstract,authors
https://ideas.repec.org/a/bla/jfinan/v74y2019i2p943-983.html,Journal of Finance,2019,Robust Measures of Earnings Surprises,"Event studies of market efficiency measure earnings surprises using the consensus error (CE), given as actual earnings minus the average professional forecast. If a subset of forecasts can be biased, the ideal but difficult to estimate parameter‐dependent alternative to CE is a nonlinear filter of individual errors that adjusts for bias. We show that CE is a poor parameter‐free approximation of this ideal measure. The fraction of misses on the same side (FOM), which discards the magnitude of misses, offers a far better approximation. FOM performs particularly well against CE in predicting the returns of U.S. stocks, where bias is potentially large.",Chin‐Han Chiang & Wei Dai & Jianqing Fan & Harrison Hong & Jun Tu
https://ideas.repec.org/a/bla/jfinan/v76y2021i1p443-479.html,Journal of Finance,2021,Information Inertia,"We show that aversion to risk and ambiguity leads to information inertia when investors process public news about assets. Optimal portfolios do not always depend on news that is worse than expected; hence, the equilibrium stock price does not reflect this bad news. This informational inefficiency is more severe when there is more risk and ambiguity but disappears when investors are risk‐neutral or the news is about idiosyncratic risk. Information inertia leads to news momentum (e.g., after earnings announcements) and is consistent with low household trading activity. An ambiguity premium helps explain the macro and earnings announcement premium.",Philipp K. Illeditsch & Jayant V. Ganguli & Scott Condie
https://ideas.repec.org/a/bla/jfinan/v77y2022i1p49-83.html,Journal of Finance,2022,Forced Entrepreneurs,"Conventional wisdom suggests that labor market distress drives workers into temporary self‐employment, lowering entrepreneurial quality. Analyzing employment histories for 640,000 U.S. workers, we document that graduating college during a period of high unemployment does increase entry to entrepreneurship. However, compared to voluntary entrepreneurs, firms founded by forced entrepreneurs are more likely to survive, innovate, and receive venture backing. Explaining these results, we confirm that labor shocks disproportionately impact high earners, with these workers starting more successful firms. Overall, we document untapped entrepreneurial potential across the top of the income distribution and the role of recessions in reversing this missing entrepreneurship.",Isaac Hacamo & Kristoph Kleiner
https://ideas.repec.org/a/bla/jfinan/v78y2023i2p935-965.html,Journal of Finance,2023,Information Aggregation via Contracting,"When a group of investors with dispersed private information jointly invest in a risky project, how should they divide the project's profit? We show that a simple contract dividing profits in proportion to investors' risk tolerances may facilitate information aggregation by altering investors' risk‐taking incentives when they decide on how investment strategies respond to private information. Our results provide a contracting‐based approach for information aggregation, which is an alternative to learning from endogenous market variables (e.g., prices) via contingent schedules as seen in well‐known rational expectations equilibrium models.",Jiasun Li
https://ideas.repec.org/a/bla/jfinan/v79y2024i4p2553-2602.html,Journal of Finance,2024,The Time‐Varying Price of Financial Intermediation in the Mortgage Market,"We introduce a new measure of the price charged by financial intermediaries for connecting mortgage borrowers with capital market investors. Based on administrative lender pricing data, we document that the price of intermediation reacts strongly to variation in demand, reflecting capacity constraints of mortgage originators. This positive comovement of price with quantity reduced the pass‐through of quantitative easing. We also find a notable upward trend in this price between 2008 and 2014, likely due to increased legal and regulatory burden in the mortgage market. The trend led to an implicit cost to borrowers of nearly $100 billion over this period.",Andreas Fuster & Stephanie H. Lo & Paul S. Willen
https://ideas.repec.org/a/bla/jfinan/v74y2019i5p2201-2248.html,Journal of Finance,2019,Stock Returns over the FOMC Cycle,"We document that since 1994, the equity premium is earned entirely in weeks 0, 2, 4, and 6 in Federal Open Market Committee (FOMC) cycle time, that is, even weeks starting from the last FOMC meeting. We causally tie this fact to the Fed by studying intermeeting target changes, Fed funds futures, and internal Board of Governors meetings. The Fed has affected the stock market via unexpectedly accommodating policy, leading to large reductions in the equity premium. Evidence suggests systematic informal communication of Fed officials with the media and financial sector as a channel through which news about monetary policy has reached the market.",Anna Cieslak & Adair Morse & Annette Vissing‐Jorgensen
https://ideas.repec.org/a/bla/jfinan/v73y2018i4p1463-1512.html,Journal of Finance,2018,Presidential Address: Pension Policy and the Financial System,"In this paper, I examine the effect of pension policy on the structure of financial systems around the world. In particular, I explore the hypothesis that policies that promote pension savings also promote the development of capital markets. I present a model that endogenizes the extent to which savings are intermediated through banks or capital markets, and derive implications for corporate finance, household finance, banking, and the size of the financial sector. I then present a number of facts that are broadly consistent with the theory and examine a variety of alternative explanations of my findings.",David S. Scharfstein
https://ideas.repec.org/a/bla/jfinan/v74y2019i4p1931-1973.html,Journal of Finance,2019,Nonlinearity and Flight‐to‐Safety in the Risk‐Return Trade‐Off for Stocks and Bonds,"We document a highly significant, strongly nonlinear dependence of stock and bond returns on past equity market volatility as measured by the VIX. We propose a new estimator for the shape of the nonlinear forecasting relationship that exploits variation in the cross‐section of returns. The nonlinearities are mirror images for stocks and bonds, revealing flight‐to‐safety: expected returns increase for stocks when volatility increases from moderate to high levels while they decline for Treasuries. These findings provide support for dynamic asset pricing theories in which the price of risk is a nonlinear function of market volatility.",Tobias Adrian & Richard K. Crump & Erik Vogt
https://ideas.repec.org/a/bla/jfinan/v75y2020i2p1037-1082.html,Journal of Finance,2020,"Securitization, Ratings, and Credit Supply","We develop a framework to explore the effect of credit ratings on loan origination. We show that ratings endogenously shift the economy from a signaling equilibrium, in which banks inefficiently retain loans to signal quality, toward an originate‐to‐distribute equilibrium with zero retention and inefficiently low lending standards. Ratings increase overall efficiency, provided that the reduction in costly retention more than compensates for the origination of some negative net present value loans. We study how banks' ability to screen loans affects these predictions and use the model to analyze commonly proposed policies such as mandatory “skin in the game.”",Brendan Daley & Brett Green & Victoria Vanasco
https://ideas.repec.org/a/bla/jfinan/v73y2018i2p787-830.html,Journal of Finance,2018,Bank Capital and Lending Relationships,"This paper investigates the mechanisms behind the matching of banks and firms in the loan market and the implications of this matching for lending relationships, bank capital, and credit provision. I find that bank‐dependent firms borrow from well‐capitalized banks, while firms with access to the bond market borrow from banks with less capital. This matching of bank‐dependent firms with stable banks smooths cyclicality in aggregate credit provision and mitigates the effects of bank shocks on the real economy.",Michael Schwert
https://ideas.repec.org/a/bla/jfinan/v78y2023i1p301-345.html,Journal of Finance,2023,Beyond Basis Basics: Liquidity Demand and Deviations from the Law of One Price,"Deviations from the law of one price between futures and spot prices—the futures‐cash basis—capture information about liquidity demand for equity market exposure in global markets. We show that the basis comoves with dealer and investor futures positions, is contemporaneously positively correlated with futures and spot market returns, and negatively predicts futures and spot returns. These findings are consistent with the futures‐cash basis reflecting liquidity demand that is common to futures and cash equity markets. We find persistent supply‐demand imbalances for equity index exposure reflected in the basis, giving rise to an annual premium of 5% to 6%.",Todd M. Hazelkorn & Tobias J. Moskowitz & Kaushik Vasudevan
https://ideas.repec.org/a/bla/jfinan/v78y2023i3p1343-1392.html,Journal of Finance,2023,The Pollution Premium,"This paper studies the asset pricing implications of industrial pollution. A long‐short portfolio constructed from firms with high versus low toxic emission intensity within an industry generates an average annual return of 4.42%, which remains significant after controlling for risk factors. This pollution premium cannot be explained by existing systematic risks, investor preferences, market sentiment, political connections, or corporate governance. We propose and model a new systematic risk related to environmental policy uncertainty. We use the growth in environmental litigation penalties to measure regime change risk and find that it helps price the cross section of emission portfolios' returns.",Po‐Hsuan Hsu & Kai Li & Chi‐Yang Tsou
https://ideas.repec.org/a/bla/jfinan/v80y2025i2p699-754.html,Journal of Finance,2025,Sustainability or Greenwashing: Evidence from the Asset Market for Industrial Pollution,"We study the asset market for pollutive plants. Firms divest pollutive plants in response to environmental pressures. Buyers are firms facing weaker environmental pressures that have supply chain relationships or joint ventures with the sellers. While pollution levels do not decline following divestitures, sellers highlight their sustainable policies in subsequent conference calls, earn higher returns as they sell more pollutive plants, and benefit from higher Environmental, Social, and Governance (ESG) ratings and lower compliance costs. Overall, the asset market allows firms to redraw their boundaries in a manner perceived as environmentally friendly without real consequences for pollution but with substantial gains from trade.",Ran Duchin & Janet Gao & Qiping Xu
https://ideas.repec.org/a/bla/jfinan/v74y2019i6p2751-2787.html,Journal of Finance,2019,Information Revelation in Decentralized Markets,"How does information get revealed in decentralized markets? We test several hypotheses inspired by recent dealer‐network theory. To do so, we construct an empirical map of information revelation where two dealers are connected based on the synchronicity of their quote changes. The tests, based on the euro to Swiss franc spot rate (EUR/CHF) quote data including the 2015 crash, largely support theory: strongly connected (i.e., central) dealers are more informed. Connections are weaker when there is less to be learned. The crash serves to identify how a network forms when dealers are transitioned from no‐learning to learning, that is, from a fixed to a floating rate.",Björn Hagströmer & Albert J. Menkveld
https://ideas.repec.org/a/bla/jfinan/v74y2019i1p371-399.html,Journal of Finance,2019,Financial Markets Where Traders Neglect the Informational Content of Prices,"We model a financial market where some traders of a risky asset do not fully appreciate what prices convey about others' private information. Markets comprising solely such “cursed” traders generate more trade than those comprising solely rationals. Because rationals arbitrage away distortions caused by cursed traders, mixed markets can generate even more trade. Per‐trader volume in cursed markets increases with market size; volume may instead disappear when traders infer others' information from prices, even when they dismiss it as noisier than their own. Making private information public raises rational and “dismissive” volume, but reduces cursed volume given moderate noninformational trading motives.",Erik Eyster & Matthew Rabin & Dimitri Vayanos
https://ideas.repec.org/a/bla/jfinan/v74y2019i2p711-754.html,Journal of Finance,2019,"Stealing Deposits: Deposit Insurance, Risk‐Taking, and the Removal of Market Discipline in Early 20th‐Century Banks","Deposit insurance reduces liquidity risk but can increase insolvency risk by encouraging reckless behavior. Several U.S. states installed deposit insurance laws before the creation of the Federal Deposit Insurance Corporation, and those laws applied only to some depository institutions within those states. These experiments present a unique testing ground for investigating the effect of deposit insurance. We show that deposit insurance removed market discipline constraining uninsured banks. Taking advantage of World War I's rise in world agricultural prices, insured banks increased their insolvency risk and competed aggressively for deposits. When prices fell after the war, the insurance systems collapsed and suffered high losses.",Charles W. Calomiris & Matthew Jaremski
https://ideas.repec.org/a/bla/jfinan/v76y2021i6p3309-3346.html,Journal of Finance,2021,Real Estate Shocks and Financial Advisor Misconduct,"We test whether personal real estate shocks affect professional misconduct by financial advisors. We use a panel of advisors' home addresses and examine within‐advisor variation relative to other advisors who work at the same firm and live in the same ZIP code. We find a negative relation between housing returns and misconduct. We show that advisors' housing returns explain misconduct against out‐of‐state customers, breaking the link between customer and advisor housing shocks. Furthermore, the results are stronger for advisors with lower career risk from committing misconduct, and for advisors with greater borrowing constraints.",Stephen G. Dimmock & William C. Gerken & Tyson Van Alfen
https://ideas.repec.org/a/bla/jfinan/v75y2020i3p1495-1526.html,Journal of Finance,2020,High‐Frequency Trading and Market Performance,"We study the consequences of, and potential policy responses to, high‐frequency trading (HFT) via the tradeoff between liquidity and information production. Faster speeds facilitate HFT, with consequences for this tradeoff: Information production decreases because informed traders have less time to trade before HFTs react, but liquidity (measured by the bid‐ask spread) improves because informational asymmetries decline. HFT also pushes outcomes inside the frontier of this tradeoff. However, outcomes can be restored to the frontier by replacing the limit order book with one of two alternative mechanisms: delaying all orders except cancellations or implementing frequent batch auctions.",Markus Baldauf & Joshua Mollner
https://ideas.repec.org/a/bla/jfinan/v72y2017i6p2759-2772.html,Journal of Finance,2017,Nonfundamental Speculation Revisited,"We show that a linear pure strategy equilibrium may not exist in the model of Madrigal (1996), contrary to the claim of the original paper. This is because Madrigal's characterization of a pure strategy equilibrium omits a secondâ€ order condition. If the nonfundamental speculator's information about noise trading is sufficiently precise, a linear pure strategy equilibrium fails to exist. In parameter regions where a pure strategy equilibrium does exist, we identify a few calculation errors in Madrigal (1996) that result in misleading implications.",Liyan Yang & Haoxiang Zhu
https://ideas.repec.org/a/bla/jfinan/v76y2021i6p2997-3053.html,Journal of Finance,2021,Leverage Regulation and Market Structure: A Structural Model of the U.K. Mortgage Market,"I develop a structural model of mortgage demand and lender competition to study how leverage regulation affects the U.K. mortgage market. Using variation in risk‐weighted capital requirements across lenders and mortgages with different loan‐to‐values (LTVs), I show that a 1‐percentage‐point increase in risk‐weighted capital requirements increases lenders' marginal cost of originating mortgages by about 26 basis points (11%) on average. I use the estimated model to study proposed leverage regulations. Counterfactual analyses show that large lenders exploit a regulatory cost advantage, which increases concentration by about 20%, and suggest that banning high‐LTV mortgages may reduce large lenders' equity buffer.",Matteo Benetton
https://ideas.repec.org/a/bla/jfinan/v79y2024i1p305-355.html,Journal of Finance,2024,Legal Risk and Insider Trading,"Do illegal insiders internalize legal risk? We address this question with hand‐collected data from 530 SEC (the U.S. Securities and Exchange Commission) investigations. Using two plausibly exogenous shocks to expected penalties, we show that insiders trade less aggressively and earlier and concentrate on tips of greater value when facing a higher risk. The results match the predictions of a model where an insider internalizes the impact of trades on prices and the likelihood of prosecution and anticipates penalties in proportion to trade profits. Our findings lend support to the effectiveness of U.S. regulations' deterrence and the long‐standing hypothesis that insider trading enforcement can hamper price informativeness.",Marcin Kacperczyk & Emiliano S. Pagnotta
https://ideas.repec.org/a/bla/jfinan/v78y2023i2p967-1014.html,Journal of Finance,2023,Equilibrium Bitcoin Pricing,"We offer a general equilibrium analysis of cryptocurrency pricing. The fundamental value of the cryptocurrency is its stream of net transactional benefits, which depend on its future prices. This implies that, in addition to fundamentals, equilibrium prices reflect sunspots. This in turn implies multiple equilibria and extrinsic volatility, that is, cryptocurrency prices fluctuate even when fundamentals are constant. To match our model to the data, we construct indices measuring the net transactional benefits of Bitcoin. In our calibration, part of the variations in Bitcoin returns reflects changes in net transactional benefits, but a larger share reflects extrinsic volatility.",Bruno Biais & Christophe Bisière & Matthieu Bouvard & Catherine Casamatta & Albert J. Menkveld
https://ideas.repec.org/a/bla/jfinan/v76y2021i5p2639-2687.html,Journal of Finance,2021,Prospect Theory and Stock Market Anomalies,"We present a new model of asset prices in which investors evaluate risk according to prospect theory and examine its ability to explain 23 prominent stock market anomalies. The model incorporates all of the elements of prospect theory, accounts for investors' prior gains and losses, and makes quantitative predictions about an asset's average return based on empirical estimates of the asset's return volatility, return skewness, and past capital gain. We find that the model can help explain a majority of the 23 anomalies.",Nicholas Barberis & Lawrence J. Jin & Baolian Wang
https://ideas.repec.org/a/bla/jfinan/v77y2022i4p2143-2181.html,Journal of Finance,2022,Quantifying Reduced‐Form Evidence on Collateral Constraints,"This paper quantifies the aggregate effects of financing constraints. We start from a standard dynamic investment model with collateral constraints. In contrast to the existing quantitative literature, our estimation does not target the mean leverage ratio to identify the scope of financing frictions. Instead, we use a reduced‐form coefficient from the recent corporate finance literature that connects exogenous debt capacity shocks to corporate investment. Relative to a frictionless benchmark, collateral constraints induce losses of 7.1% for output and 1.4% for total factor productivity (TFP) (misallocation). We show these estimated losses tend to be more robust to misspecification than estimates obtained by targeting leverage.",Sylvain Catherine & Thomas Chaney & Zongbo Huang & David Sraer & David Thesmar
https://ideas.repec.org/a/bla/jfinan/v74y2019i5p2349-2389.html,Journal of Finance,2019,How Do Investment Ideas Spread through Social Interaction? Evidence from a Ponzi Scheme,"A unique data set from a large Ponzi scheme allows me to study word‐of‐mouth diffusion of investment information. Investors could join the scheme only by invitation from an existing member, which allows me to observe how the idea spreads from one person to the next based on inviter‐invitee relationships. I find that the observed social network has a scale‐free connectivity structure, which significantly facilitates the diffusion of the investment idea and contributes to the growth and survival of the socially spreading Ponzi scheme. I further find that investors invest more if their inviter has comparatively higher age, education, and income.",Ville Rantala
https://ideas.repec.org/a/bla/jfinan/v79y2024i1p541-578.html,Journal of Finance,2024,Foreign Exchange Fixings and Returns around the Clock,"The U.S. dollar appreciates in the run‐up to foreign exchange (FX) fixes and depreciates thereafter, tracing a W‐shaped return pattern around the clock. Return reversals for the top nine traded currencies over a 21‐year period are pervasive and highly statistically significant, and they imply daily swings of more than one billion U.S. dollars based on spot volumes. Using natural experiments, we document the existence of a published reference rate determines the timing of intraday return reversals. We present evidence consistent with an inventory risk explanation whereby FX dealers intermediate unconditional demand for U.S. dollars at the fixes.",Ingomar Krohn & Philippe Mueller & Paul Whelan
https://ideas.repec.org/a/bla/jfinan/v72y2017i2p705-750.html,Journal of Finance,2017,Asset Market Participation and Portfolio Choice over the Life-Cycle,"We study the life cycle of portfolio allocation following for 15 years a large random sample of Norwegian households using error-free data on all components of households? investments drawn from the Tax Registry. Both, participation in the stock market and the portfolio share in stocks, have important life cycle patterns. Participation is limited at all ages but follows a hump-shaped profile which peaks around retirement; the share invested in stocks among the participants is high and flat for the young but investors start reducing it as retirement comes into sight. Our data suggest a double adjustment as people age: a rebalancing of the portfolio away from stocks as they approach retirement, and stock market exit after retirement. Existing calibrated life cycle models can account for the first behavior but not the second. We show that incorporating in these models a reasonable per period participation cost can generate limited participation among the young but not enough exit from the stock market among the elderly. Adding also a small probability of a large loss when investing in stocks, produces a joint pattern of participation and of the risky asset share that is similar to the one observed in the data. A structural estimation of the relevant parameters of the model reveals that the parameter combination that fits the data best is one with a relatively large risk aversion, small participation cost and a yearly large loss probability of around 1.3 percent.<br><small>(This abstract was borrowed from another version of this item.)</small>",Andreas Fagereng & Charles Gottlieb & Luigi Guiso
https://ideas.repec.org/a/bla/jfinan/v73y2018i5p2139-2180.html,Journal of Finance,2018,Expected Inflation and Other Determinants of Treasury Yields,"Shocks to nominal bond yields consist of news about expected future inflation, expected future real short rates, and expected excess returns—all over the bond's life. I estimate the magnitude of the first component for short‐ and long‐maturity Treasury bonds. At a quarterly frequency, variances of news about expected inflation account for between 10% to 20% of variances of yield shocks. Standard dynamic models with long‐run risk imply variance ratios close to 1. Habit formation models fare somewhat better. The magnitudes of shocks to real rates and expected excess returns cannot be determined reliably.",Gregory R. Duffee
https://ideas.repec.org/a/bla/jfinan/v78y2023i2p795-833.html,Journal of Finance,2023,Biased Auctioneers,"We construct a neural network algorithm that generates price predictions for art at auction, relying on both visual and nonvisual object characteristics. We find that higher automated valuations relative to auction house presale estimates are associated with substantially higher price‐to‐estimate ratios and lower buy‐in rates, pointing to estimates' informational inefficiency. The relative contribution of machine learning is higher for artists with less dispersed and lower average prices. Furthermore, we show that auctioneers' prediction errors are persistent both at the artist and at the auction house level, and hence directly predictable themselves using information on past errors.",Mathieu Aubry & Roman Kräussl & Gustavo Manso & Christophe Spaenjers
https://ideas.repec.org/a/bla/jfinan/v79y2024i3p1789-1829.html,Journal of Finance,2024,Tracing the International Transmission of a Crisis through Multinational Firms,"We show that multinational firms transmit shocks across countries through their internal capital markets. We study a credit supply shock to parent firms in Germany. International affiliates outside Germany supported their parents through internal lending, became financially constrained themselves, and experienced lower real growth. We find that managers were “Darwinist” with respect to international affiliates but “Socialist” in the home country, that internal capital markets transmitted the credit shock more strongly than a nonfinancial shock, and that access to developed credit markets attenuated the real effects. The total real impact of shock transmission through multinationals on foreign economies was large.",Marcus Biermann & Kilian Huber
https://ideas.repec.org/a/bla/jfinan/v75y2020i3p1417-1455.html,Journal of Finance,2020,What Drives Anomaly Returns?,"We decompose the returns of five well‐known anomalies into cash flow and discount rate news. Common patterns emerge across the five factor portfolios and their mean‐variance efficient (MVE) combination. Whereas discount rate news predominates in market returns, systematic cash flow news drives the returns of anomaly portfolios and their MVE combination with the market portfolio. Anomaly cash flow and discount rate shocks are largely uncorrelated with market cash flow and discount rate shocks and with business cycle fluctuations. These rich empirical patterns restrict the joint dynamics of firm cash flows and the pricing kernel, thereby informing models of stocks' expected returns.",Lars A. Lochstoer & Paul C. Tetlock
https://ideas.repec.org/a/bla/jfinan/v76y2021i4p1655-1697.html,Journal of Finance,2021,What Explains Differences in Finance Research Productivity during the Pandemic?,"Based on a survey of American Finance Association members, we analyze how demographics, time allocation, production mechanisms, and institutional factors affect research production during the pandemic. Consistent with the literature, research productivity falls more for women and faculty with young children. Independently, and novel, extra time spent on teaching (much more likely for women) negatively affects research productivity. Also novel, concerns about feedback, isolation, and health have large negative research effects, which disproportionately affect junior faculty and PhD students. Finally, faculty who express greater concerns about employers’ finances report larger negative research effects and more concerns about feedback, isolation, and health.",Brad M. Barber & Wei Jiang & Adair Morse & Manju Puri & Heather Tookes & Ingrid M. Werner
https://ideas.repec.org/a/bla/jfinan/v74y2019i2p587-638.html,Journal of Finance,2019,Portfolio Manager Compensation in the U.S. Mutual Fund Industry,"We study compensation contracts of individual portfolio managers using hand‐collected data of over 4,500 U.S. mutual funds. Variations in the compensation structures are broadly consistent with an optimal contracting equilibrium. The likelihood of explicit performance‐based incentives is positively correlated with the intensity of agency conflicts, as proxied by the advisor's clientele dispersion, its affiliations in the financial industry, and its ownership structure. Investor sophistication and the threat of dismissal in outsourced funds serve as substitutes for explicit performance‐based incentives. Finally, we find little evidence of differences in future performance associated with any particular compensation arrangement.",Linlin Ma & Yuehua Tang & Juan‐Pedro Gómez
https://ideas.repec.org/a/bla/jfinan/v78y2023i1p389-425.html,Journal of Finance,2023,Small Business Equity Returns: Empirical Evidence from the Business Credit Card Securitization Market,We present a new approach for estimating small business equity returns. This approach applies the Merton (1974) credit model to the returns on entrepreneurial business credit card debt securitizations and solves for the implied equity returns for the small businesses owned by the cardholders. The estimated small business equity premium is 10.74%. The standard deviation of small business equity returns is 56.37%. We validate the methodology by applying it to investment‐grade corporate bonds and recovering a public equity premium of 6.17%.,Matthias Fleckenstein & Francis A. Longstaff
https://ideas.repec.org/a/bla/jfinan/v72y2017i3p1285-1334.html,Journal of Finance,2017,"Does the Scope of the Sell-Side Analyst Industry Matter? An Examination of Bias, Accuracy, and Information Content of Analyst Reports",No abstract is available for this item.,Kenneth Merkley & Roni Michaely & Joseph Pacelli
https://ideas.repec.org/a/bla/jfinan/v79y2024i2p1249-1295.html,Journal of Finance,2024,Aversion to Student Debt? Evidence from Low‐Wage Workers,"We combine state minimum wage changes with individual‐level income and credit data to estimate the effect of wage gains on the debt of low‐wage workers. In the three years following a $0.88 minimum wage increase, low‐wage workers experience a $2,712 income increase and a $856 decrease in debt. The entire decline in debt comes from less student loan borrowing among enrolled college students. Credit constraints, buffer‐stock behavior, and other rational channels cannot explain the reduction in student debt. Our results are consistent with students perceiving a utility cost of borrowing student debt arising from mental accounting.",Radhakrishnan Gopalan & Barton H. Hamilton & Jorge Sabat & David Sovich
https://ideas.repec.org/a/bla/jfinan/v79y2024i3p1977-2023.html,Journal of Finance,2024,Rent or Buy? Inflation Experiences and Homeownership within and across Countries,"We show that past inflation experiences strongly predict homeownership within and across countries. First, we collect novel survey data, which reveal inflation protection to be a key motivation for homeownership, especially after high inflation experiences. Second, using household data from 22 European countries, we find that higher exposure to historical inflation predicts higher homeownership rates. We estimate similar associations among immigrants to the United States who experienced different past inflation in their home countries but face the same U.S. housing market. Consistent with the experience effects model, the relationship is strongest in countries with predominantly fixed‐rate mortgages.",Ulrike Malmendier & Alexandra Steiny Wellsjo
https://ideas.repec.org/a/bla/jfinan/v72y2017i1p133-166.html,Journal of Finance,2017,Formative Experiences and Portfolio Choice: Evidence from the Finnish Great Depression,No abstract is available for this item.,Samuli Knüpfer & Elias Rantapuska & Matti Sarvimäki
https://ideas.repec.org/a/bla/jfinan/v73y2018i4p1713-1750.html,Journal of Finance,2018,The Dynamics of Financially Constrained Arbitrage,"We develop a model in which financially constrained arbitrageurs exploit price discrepancies across segmented markets. We show that the dynamics of arbitrage capital are self‐correcting: following a shock that depletes capital, returns increase, which allows capital to be gradually replenished. Spreads increase more for trades with volatile fundamentals or more time to convergence. Arbitrageurs cut their positions more in those trades, except when volatility concerns the hedgeable component. Financial constraints yield a positive cross‐sectional relationship between spreads/returns and betas with respect to arbitrage capital. Diversification of arbitrageurs across markets induces contagion, but generally lowers arbitrageurs' risk and price volatility.",Denis Gromb & Dimitri Vayanos
https://ideas.repec.org/a/bla/jfinan/v77y2022i4p2375-2421.html,Journal of Finance,2022,Stock Market's Assessment of Monetary Policy Transmission: The Cash Flow Effect,"We show that firm liability structure and associated cash flows matter for firm behavior and that financial market participants price stocks accordingly. Stock price reactions to monetary policy announcements depend on the type and maturity of debt issued by the firms and the forward guidance provided by the Fed, both at and away from the zero lower bound. Further, the marginal stock market participant knows the current liability structures of firms and does not rely on rules of thumb. The cash flow exposure at the time of monetary policy actions predicts future investment, assets, and net worth, clearly violating the Modigliani‐Miller theorem.",Refet Gürkaynak & Hati̇ce Gökçe Karasoy‐Can & Sang Seok Lee
https://ideas.repec.org/a/bla/jfinan/v79y2024i4p2885-2900.html,Journal of Finance,2024,Is Long‐Run Risk Really Priced? Revisiting Liu and Matthies (2022),"The claim by Liu and Matthies (LM) that their macro news risk factor (NI) prices 51 portfolios (associated with four different portfolio groups) is not appropriate. In fact, their single‐factor model is successful only in explaining the momentum deciles, while producing strongly negative performance for the remaining groups. The pricing performance is more doubtful in the case of the alternative news factor (HNI), as the respective risk price is not identified. LM's conclusions stem from a combination of questionable empirical choices and misinterpretation of their results. Moreover, the NI model cannot explain prominent capital asset pricing model anomalies not considered in their study.",Paulo Maio
https://ideas.repec.org/a/bla/jfinan/v79y2024i2p1513-1578.html,Journal of Finance,2024,Disclosing to Informed Traders,"We develop a model in which a firm's manager can voluntarily disclose to privately informed investors. In equilibrium, the manager only discloses sufficiently favorable news. If the manager is known to be informed but disclosure is costly, the probability of disclosure increases with market liquidity and the stock trades at a discount relative to expected cash flows. However, when investors are uncertain about whether the manager is informed, disclosure can decrease with market liquidity and the stock can trade at a premium relative to expected cash flows. Moreover, contrary to common intuition, public information can crowd in more voluntary disclosure.",Snehal Banerjee & Iván Marinovic & Kevin Smith
https://ideas.repec.org/a/bla/jfinan/v72y2017i5p2279-2330.html,Journal of Finance,2017,Do Cash Flows of Growth Stocks Really Grow Faster?,No abstract is available for this item.,Huafeng (Jason) Chen
https://ideas.repec.org/a/bla/jfinan/v76y2021i1p113-168.html,Journal of Finance,2021,Mortgage Design in an Equilibrium Model of the Housing Market,"How can mortgages be redesigned to reduce macrovolatility and default? We address this question using a quantitative equilibrium life‐cycle model. Designs with countercyclical payments outperform fixed payments. Among those, designs that front‐load payment reductions in recessions outperform those that spread relief over the full term. Front‐loading alleviates liquidity constraints when they bind most, reducing default and stimulating housing demand. To illustrate, a fixed‐rate mortgage (FRM) with an option to convert to adjustable‐rate mortgage, which front‐loads payment reductions relative to an FRM with an option to refinance underwater, reduces price and consumption declines six times as much and default three times as much.",Adam M. Guren & Arvind Krishnamurthy & Timothy J. Mcquade
https://ideas.repec.org/a/bla/jfinan/v79y2024i1p5-33.html,Journal of Finance,2024,Front‐Page News: The Effect of News Positioning on Financial Markets,"This paper estimates the effect of news positioning on the speed of price discovery, using exogenous variation in prominent (“front‐page”) positioning of news articles on the Bloomberg terminal. Front‐page articles see 240% higher trading volume and 176% larger absolute excess returns during the first 10 minutes after publication than equally important non‐front‐page articles. Overall, the information in front‐page articles is fully incorporated into prices within an hour of publication. The response to non‐front‐page information of similar importance eventually converges but takes more than two days to be fully reflected in prices.",Anastassia Fedyk
https://ideas.repec.org/a/bla/jfinan/v73y2018i6p2635-2675.html,Journal of Finance,2018,Influencing Control: Jawboning in Risk Arbitrage,"In an “activist risk arbitrage,” a shareholder attempts to improve terms of an announced M&A through public campaigns. Activists target deals with low premiums and those susceptible to managerial conflicts of interest, including going‐private deals and deals in which CEOs receive outsized payments. Activist arbitrageurs are associated with a significant decrease in the probability that targets will be sold to the announced bidders, and an increase in the premium paid, both ex post among surviving deals and ex ante among all deals. Activist arbitrage serves as a governance mechanism in M&A and earns higher returns than passive arbitrage.",Wei Jiang & Tao Li & Danqing Mei
https://ideas.repec.org/a/bla/jfinan/v73y2018i6p2871-2914.html,Journal of Finance,2018,Sensation Seeking and Hedge Funds,"We show that, motivated by sensation seeking, hedge fund managers who own powerful sports cars take on more investment risk but do not deliver higher returns, resulting in lower Sharpe ratios, information ratios, and alphas. Moreover, sensation‐seeking managers trade more frequently, actively, and unconventionally, and prefer lottery‐like stocks. We show further that some investors are themselves susceptible to sensation seeking and that sensation‐seeking investors fuel the demand for sensation‐seeking managers. While investors perceive sensation seekers to be less competent, they do not fully appreciate the superior investment skills of sensation‐avoiding fund managers.",Stephen Brown & Yan Lu & Sugata Ray & Melvyn Teo
